"Date","Time","bcc-csm1-1-m","CanESM2","CCSM4","CNRM-CM5","CSIRO-Mk3-6-0","HadGEM2-CC365","HadGEM2-ES365","IPSL-CM5A-MR","MIROC5","NorESM1-M"
2088-10-06,15,50.461823,75.69416,12.146702,147.273026,644.0625,67.996391,20.010305,85.322563,14.032002,50.461823
2088-10-06,18,50.258888,79.771942,12.353886,158.435623,636.644775,66.324219,21.14048,91.060089,14.672872,50.258888
2088-10-06,21,50.769886,84.972641,13.071491,171.838699,630.078064,67.073784,22.790493,98.552544,15.133879,50.769886
2088-10-07,0,51.350948,72.870346,13.314083,174.127289,691.772339,66.478989,21.245159,80.019623,14.476414,51.350948
2088-10-07,3,51.951599,71.564583,13.550463,183.040039,756.781677,66.062248,20.940718,79.485199,14.050672,51.951599
2088-10-07,6,52.391987,73.184067,13.575984,194.039062,815.483215,64.885201,22.339302,80.966713,14.429218,52.391987
2088-10-07,9,52.629402,73.622726,12.986272,203.235214,869.633545,63.110641,21.660669,81.519302,14.027687,52.629402
2088-10-07,12,51.695545,73.181374,11.92606,208.820511,913.750305,57.006298,19.569288,79.494354,13.272501,51.695545
2088-10-07,15,51.013798,72.407852,11.970093,214.732681,959.169983,57.686562,19.360924,78.182228,12.766749,51.013798
2088-10-07,18,51.377934,73.352661,12.26882,222.922104,1004.801941,56.34967,19.853451,79.240257,12.918221,51.377934
2088-10-07,21,52.026859,75.30986,12.933568,232.605743,1052.727051,57.897461,20.8515,81.584137,13.209738,52.026859
2088-10-08,0,49.678589,64.295113,15.636632,214.05098,1024.311401,57.443142,18.014013,68.319702,13.903927,49.678589
2088-10-08,3,49.017273,60.950733,20.17131,205.205826,990.220764,57.571285,18.985971,65.007431,14.51678,49.017273
2088-10-08,6,48.389961,58.896175,22.866837,201.453522,962.929565,56.883823,19.760096,63.47533,15.160802,48.389961
2088-10-08,9,47.658623,57.202877,23.52894,196.471756,934.609802,55.342068,19.382711,60.941231,14.869439,47.658623
2088-10-08,12,45.657085,54.613766,22.309761,188.256516,903.797668,49.617241,18.152727,57.408066,13.875896,45.657085
2088-10-08,15,42.546478,52.158043,22.335037,180.398804,869.647339,50.215103,17.133802,54.574848,13.349572,42.546478
2088-10-08,18,42.817402,51.163021,23.333927,174.854691,837.655945,48.299732,17.412519,53.19989,13.57913,42.817402
2088-10-08,21,43.939373,50.555717,24.641443,171.310852,809.442749,50.658989,17.918774,52.30426,13.917568,43.939373
2088-10-09,0,44.343494,49.860878,50.28273,161.321823,759.430237,50.865719,23.491249,79.179268,27.155102,44.343494
2088-10-09,3,44.65107,49.212776,60.959255,156.045624,710.572937,51.286541,26.340092,94.48951,33.282719,44.65107
2088-10-09,6,44.551414,48.193626,70.673012,151.497177,667.077881,51.099125,27.674065,105.021912,36.980206,44.551414
2088-10-09,9,42.558731,46.619354,77.869865,146.54953,627.582336,50.43082,28.273022,112.276855,39.33075,42.558731
2088-10-09,12,39.906029,43.166946,83.397789,139.083572,588.073975,47.645344,27.350304,114.706932,39.94453,39.906029
2088-10-09,15,38.683765,42.324596,89.521248,132.268539,552.089844,46.618958,27.04048,118.886398,41.455566,38.683765
2088-10-09,18,39.819283,41.319054,97.448296,127.163742,520.382996,45.818253,27.682116,124.116493,44.14677,39.819283
2088-10-09,21,41.066113,42.356651,105.927513,123.174431,495.34903,47.190983,29.307865,131.957626,47.786983,41.066113
2088-10-10,0,41.370876,41.874878,73.204399,118.857811,466.676727,50.61224,24.791496,250.062363,36.73605,41.370876
2088-10-10,3,41.667217,41.899769,67.66449,114.750732,443.07193,59.904446,24.609144,321.34671,35.552979,41.667217
2088-10-10,6,41.497723,41.080799,66.600952,111.411667,421.894806,64.482399,24.743916,390.49765,36.733727,41.497723
2088-10-10,9,40.010975,39.616772,64.859276,108.112312,402.798157,67.473358,24.556253,466.344269,36.142605,40.010975
2088-10-10,12,38.024666,35.388355,62.567657,103.911201,380.390076,68.925194,23.739677,543.11731,34.116493,38.024666
2088-10-10,15,37.800488,35.105282,60.045074,100.681885,358.858521,70.157204,23.479702,634.008545,32.822403,37.800488
2088-10-10,18,38.91449,34.490879,59.603634,97.761055,340.89917,72.710075,24.351608,735.566162,33.587826,38.91449
2088-10-10,21,39.503304,36.032177,60.077988,95.638252,327.57843,75.498474,24.913683,851.726379,34.824425,39.503304
2088-10-11,0,39.530331,36.220757,64.370193,126.980453,306.697266,87.859764,25.01792,853.90979,70.712242,39.530331
2088-10-11,3,39.7183,36.507462,67.859581,149.096634,289.265625,94.775383,25.31185,854.012573,85.211121,39.7183
2088-10-11,6,39.612644,36.13966,69.857674,166.789825,274.916931,100.331612,25.489088,861.115906,96.129066,39.612644
2088-10-11,9,37.554493,34.775032,70.384659,181.14415,262.029022,105.507393,25.387327,860.403137,105.263405,37.554493
2088-10-11,12,35.571705,31.453573,70.142517,192.176788,248.578476,109.382919,23.904749,850.618225,112.64241,35.571705
